"uuid";"sendervat";"sendername";"recipientvat";"recipientname";"documentid";"issuedate";"receiveddate"
"af7436ea-4487-40fa-b1cc-4f41e88a3c09";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00557/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:40"
"afcccf4e-8ef3-47de-8a05-9dc12a918392";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00550/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:07"
"aff5226a-cc3e-4eac-9122-fff137e8f5a7";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00045/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:04"
"b000cdea-8cfb-494b-8393-533bdb591636";"IT00155400351";"CDD S.P.A.";"IT07515280159";"UNES MAXI S.P.A.";"00765/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:41"
"b02cbf34-71d9-4b51-aa94-002ecc69597e";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00218/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:33"
"b069bc55-0d49-4f46-a084-b044e4ca8920";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00134/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:05"
"b07dc597-7b46-4979-b25f-13d93f88dc6c";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00124/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"b108bc75-1cb6-43eb-9a72-e1a72f1d5dcd";"IT00155400351";"CDD S.P.A.";"IT02638770236";"COSE BUONE S.R.L.";"00152/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"b1b390f4-1c38-40ec-ad91-6110c8fc9fdd";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00729/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:52"
"b1c746df-ccee-4689-ac8d-6a8d125e72a3";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00196/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:23"
"b1dd7d54-927f-44ac-8c67-3d90ded4dca5";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00684/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:00"
"b1f6bcdd-bcca-4339-b9da-61182121f6ab";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00246/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:15"
"b278c068-b7d2-446a-8117-9f04e05a7afd";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00713/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:50"
"b2863208-3dc2-4e39-8d11-b8b747f15d1d";"IT00155400351";"CDD S.P.A.";"IT09332600015";"LINEAVERDE SNC DI NEPOTE ELISA & C.";"00269/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:07"
"b2eca799-7a30-4362-aa50-439bfbe99d97";"IT00155400351";"CDD S.P.A.";"IT07390770720";"MAIORA S.R.L.";"00254/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:11"
"b42629cb-d9d2-4564-bd7d-b02891cc7804";"IT00155400351";"CDD S.P.A.";"IT03404970364";"F & B DISTRIBUZIONE S.R.L.";"00001/V4";"2019-01-04 00:00:00";"2019-01-08 16:40:03"
"b42cbc60-2066-451d-9144-4efef219f309";"IT00155400351";"CDD S.P.A.";"IT01613190352";"CENTRO MERCATO REGGIO SUD S.N.C. DI GOVI STEFANO & C. PDV PIEVE";"00779/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:32"
"b4896342-1c4b-4ded-b689-d977ede68505";"IT00155400351";"CDD S.P.A.";"IT01999700691";"IPERPET SRL";"00613/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:23"
"b54b7cb8-b2b8-45af-92a0-c38f89852fd9";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00179/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:39"
"b5785831-ab05-4680-8896-b002431f8d25";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00734/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:53"
"b67fbeae-1460-42c5-b432-780affd148ce";"IT00155400351";"CDD S.P.A.";"IT01220160202";"BOTTOLI SPA INDUSTRIA PANIFICAZIONE";"00641/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:20"
"b6861a5d-36ff-47f3-bab6-1d835bbc1d99";"IT00155400351";"CDD S.P.A.";"IT04238580155";"COM.AL S.R.L.";"00608/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:34"
"b6b9062a-a759-49e5-a98f-f8c0cc5e354f";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00062/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"b6bd28fe-8af7-4097-afbe-0120c7782836";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00467/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:59"
"b79d3b38-bf57-43a1-875c-e926dd96ca53";"IT00155400351";"CDD S.P.A.";"IT02900700606";"FERRAZZOLI LAURA";"00024/V4";"2019-01-31 00:00:00";"2019-02-01 17:52:38"
"b7d6c8a8-173b-49b7-bb82-6785107dc2ad";"IT00155400351";"CDD S.P.A.";"IT01789990387";"BISCOFARM SAS DI CAPATTI CRISTIANA & C.";"00263/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:16"
"b83bebdc-e44a-4df2-8475-0019880c9d76";"IT00155400351";"CDD S.P.A.";"IT05754810728";"APULIA DISTRIBUZIONE S.R.L.";"00225/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:24"
"b90e42a1-65c8-404b-8cc4-1e7ac1eaf17c";"IT00155400351";"CDD S.P.A.";"IT09724910964";"LEADER PRICE ITALIA SPA CENTRO DIREZ.MILANO 2-PALAZ.CANOVA";"07515/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"b9ddca5b-3920-4c8d-89b8-3745a07c1924";"IT00155400351";"CDD S.P.A.";"IT04389071004";"RI.CA. DISTRIBUZIONE S.R.L.";"00502/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:43"
"ba4114ed-2c52-47d7-bdf3-8dd105be138b";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00491/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:44"
"ba4962a8-2180-4dda-8a38-647316a600d7";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00285/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:37"
"ba7f435b-eb1d-4553-8bd3-64f127c8c8fa";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00276/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:11"
"ba8e3a4e-2405-40de-b946-33e982abaf43";"IT00155400351";"CDD S.P.A.";"IT04389071004";"RI.CA. DISTRIBUZIONE S.R.L.";"00503/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:38"
"baa3fbbb-4b34-4b5b-9799-a7b574073863";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00193/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:31"
"baaddf11-3079-4c14-8ff5-efd7dc02b49b";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00118/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"bab505da-47fe-4285-867e-128e06aa5db9";"IT00155400351";"CDD S.P.A.";"IT04238580155";"COM.AL S.R.L.";"00160/V1";"2019-01-12 00:00:00";"2019-01-15 17:40:01"
"bac34aea-5b33-4046-bba0-c098d194800c";"IT00155400351";"CDD S.P.A.";"IT12949701002";"MORGAN HOUSE S.R.L.";"07493/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"bb422507-1413-4ef7-9a58-fefe307e193b";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00135/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"bb966b3b-892f-4db3-94b2-65a49f48a877";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00393/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:35"
"bbc3cd70-263b-4b20-90cf-d7561336f09b";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00219/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:15"
"bbe3e068-aa07-4a0d-8814-c91b346633c1";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00573/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:59"
"bc4e118d-d297-4f9f-9e1c-dca22999da83";"IT00155400351";"CDD S.P.A.";"IT12474701005";"RISPARMIO CASA CENTOCELLE SRL";"00530/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:26"
"bc6ee356-4551-4142-ae3f-53ff2761582a";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00523/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:37"
"bca69ad8-1b2f-47f7-a184-2405775f38f9";"IT00155400351";"CDD S.P.A.";"IT05389641001";"MAIORANA MAGGIORINO S.P.A.";"00051/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"bcef93d1-c228-40cc-b7e9-5dd362b54c6c";"IT00155400351";"CDD S.P.A.";"IT07390770720";"MAIORA S.R.L.";"07490/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"bd062b7e-1dd7-4351-ae72-6299f5ef2d9c";"IT00155400351";"CDD S.P.A.";"IT10400590013";"BAZAR ALLEGRA FATTORIA DI GIAI ENRICA";"00168/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"bd151646-98fc-4296-b552-902e348feb45";"IT00155400351";"CDD S.P.A.";"IT14349771007";"RICA SABINIA S.R.L.";"07522/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"bd3ff264-1c1c-438a-b6a6-d8dec45271db";"IT00155400351";"CDD S.P.A.";"IT02466960347";"PALADINI OTELLO SUPERMERCATI S.R.L.";"00249/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:04"
"bd9e2d2d-32cf-4e55-8bae-45c5ed315b25";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00344/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:23"
"bdb6dcb4-43f4-4701-a548-667151234e16";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00427/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:20"
"bde2556e-b55a-42f2-ac93-94a2b99ea0d6";"IT00155400351";"CDD S.P.A.";"IT03809790169";"LA SPERTINA SRL";"00267/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:11"
"be3a613b-65d6-421d-b209-e70a1101c420";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00564/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:34"
"be56c94a-f3a8-4d9c-ae8c-c27c5ffa4c2e";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00007/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"be7ff68c-4c69-4f3c-bade-b4e83d4dae86";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00663/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:57"
"be80331b-65fc-4461-80a8-be56c5ebe6d9";"IT00155400351";"CDD S.P.A.";"IT03393240548";"DORECA ITALIA SPA";"00387/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:32"
"bee67623-dc45-43be-85f2-8ca6eb5f6026";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00308/V1";"2019-01-26 00:00:00";"2019-01-29 12:05:02"
"bf18c529-d681-43eb-b1a9-5c27439ee1f8";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00042/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:04"
"bf9721f6-d6e4-494b-a473-b5e31bbdad59";"IT00155400351";"CDD S.P.A.";"IT03404970364";"F & B DISTRIBUZIONE S.R.L.";"00027/V4";"2019-02-05 00:00:00";"2019-02-15 11:46:19"
"c0b806b9-a165-43e3-bf68-c459f99b1da9";"IT00155400351";"CDD S.P.A.";"IT07390770720";"MAIORA S.R.L.";"00764/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:33"
"c0e8aeab-a621-44d7-8e8e-acf5553e5422";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00136/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:05"
"c12c3538-5bd7-49a5-8281-90a29744fa6f";"IT00155400351";"CDD S.P.A.";"IT03041610787";"REGINA S.R.L.";"00607/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:34"
"c154f751-3eab-4e57-9fc9-1815854033a7";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00064/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"c192940c-33e1-483b-9de3-3034adbea98a";"IT00155400351";"CDD S.P.A.";"IT00519660476";"CONAD DEL TIRRENO SOC.COOP.";"00747/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:40"
"c1a79cc1-1623-4654-b06b-4e6dad98fa56";"IT00155400351";"CDD S.P.A.";"IT00464110352";"CIR FOOD COOPERATIVA ITALIANA DI RI STORAZIONE S.C.";"00618/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:38"
"c1c60b6b-8196-4780-a11a-487b1bf44823";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00736/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:55"
"c1ebe24e-b125-41a1-a9ab-8f639459aa20";"IT00155400351";"CDD S.P.A.";"IT08711350960";"MONTEBELLO SRL";"00633/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:19"
"c2077643-5a4c-445d-b420-62df2822ec2c";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00563/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:34"
"c2176e1c-df26-4751-a9a0-d9d79dd49db2";"IT00155400351";"CDD S.P.A.";"IT00882800212";"ASPIAG SERVICE S.R.L.";"00096/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"c21f4a93-71b6-40e8-a7e4-efad3381fd14";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00733/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:43"
"c2ba791b-c079-4692-9176-4e0339e5c778";"IT00155400351";"CDD S.P.A.";"ITMGNRRT72C45H223U";"MAGNANI ROBERTA (DIPENDENTE)";"00014/V4";"2019-01-17 00:00:00";"2019-01-22 08:48:41"
"c2bd212f-a640-4834-9bd9-cd8cd43fc354";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00329/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:21"
"c2cc4abd-7395-40c7-a1db-a3c43339d8cd";"IT00155400351";"CDD S.P.A.";"IT00519660476";"CONAD DEL TIRRENO SOC.COOP.";"00148/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"c3706371-aef6-482e-9cd9-0ccc0861be78";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00599/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:36"
"c3812288-d16d-48ed-b9a1-0037132c48e2";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00578/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:44"
"c3a3c1ef-e4a1-4f20-880f-3de2cde8f156";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00441/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:19"
"c3c496ab-2f0b-4e6f-bd27-328c8519c828";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00484/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:56"
"c3dd0155-4a73-4090-9678-cd616698d4f0";"IT00155400351";"CDD S.P.A.";"IT12949701002";"MORGAN HOUSE S.R.L.";"00531/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"c4267b54-8206-47d4-bffe-d314f27ba01d";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00028/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"c4315ae3-2a03-46ca-a9f8-4fca3d59f51f";"IT00155400351";"CDD S.P.A.";"IT03434370262";"TREVIPET S.N.C. DEI F.LLI SANT SIMO NE E OSCAR";"07497/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"c54a1bc4-7c43-4d1b-81db-aaf4cce15538";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00024/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"c54e7690-3404-4fa4-baba-c061c12a8b5d";"IT00155400351";"CDD S.P.A.";"IT00118510833";"FIORINO S.R.L.";"00457/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:59"
"c5ba899e-0bbd-4d73-8461-7d73414d5580";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00070/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:13"
"c5de2130-6e45-4b7a-8d62-2b2e2493bd8e";"IT00155400351";"CDD S.P.A.";"IT02212440354";"NUOVA EUROMARK S.R.L.";"00174/V1";"2019-01-15 00:00:00";"2019-01-22 09:00:01"
"c5e2414f-1ca4-4c3e-b981-41c452c04696";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00099/V1";"2019-01-12 00:00:00";"2019-01-15 17:40:01"
"c5ffc424-aafe-4f89-a470-787892b60779";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00516/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:38"
"c60aa049-65c2-4d3e-87d1-45a3adb07c87";"IT00155400351";"CDD S.P.A.";"IT02250130354";"CATTANI DANIELE";"00008/V4";"2019-01-08 00:00:00";"2019-01-14 18:10:02"
"c61ec7cd-f165-414f-bae4-49e9af70adf2";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00757/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:36"
"c6376ad9-9eab-4af8-9615-2abf6842a73f";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00067/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"c6b0003e-aca6-4083-bb11-5124eee5b959";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00723/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:47"
"c6f22adb-e5ac-4c32-b4cb-40a10f9faaf2";"IT00155400351";"CDD S.P.A.";"IT03577200235";"MACCHIELLA UGO";"00129/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"c784b2ac-c399-44b9-8892-53c03197a1d6";"IT00155400351";"CDD S.P.A.";"IT01220100885";"ERGON SOCIETA' CONSORTILE A R.L. (ARD)";"00621/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:33"
"c7bc3d0f-5319-47d2-afbd-1a9b2cb8d7ca";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00371/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:11"
"c7e2f710-ed7a-484d-917b-cab64877a0e5";"IT00155400351";"CDD S.P.A.";"IT03358040982";"LE QUADRE SRL";"00783/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:15"
"c8194f48-6cd1-45a7-a432-9a4a4561f384";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00690/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:01"
"c837424b-79f9-474e-a32b-0140d090356a";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00291/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:59"
"c83aa2c7-c7e8-44cf-bf59-2515911d8a4e";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A.";"00538/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:18"
"c856ceaf-f897-4a71-b774-b2d335452ea9";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00492/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:50"
"c875a588-2438-471f-8fbc-0dab04d66af3";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00141/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"c89f515d-2c69-402c-9b17-48dcda01e394";"IT00155400351";"CDD S.P.A.";"IT01220100885";"ERGON SOCIETA' CONSORTILE A R.L.";"07489/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"c8c8bb69-2927-4fcb-83f3-7c98e9ba7468";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00320/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:42"
"c8f7eb7d-a6eb-4f00-9cf5-5c716e01d9da";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00302/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:50"
"ca13055f-af42-4c03-9b29-c97762f3349e";"IT00155400351";"CDD S.P.A.";"IT00407780485";"UNICOOP FIRENZE S.C.R.L.";"00021/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"ca9f7499-22de-41af-a00d-c437f29f1f42";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00665/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:03"
"cafe0eca-1285-4b0f-914c-7f16756040d9";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00357/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:22"
"cb17fe22-bab1-4f3a-a3d6-083eb94cb4b7";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"07453/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"cb74f525-8b1a-4abe-90f3-b4fc724f68ed";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00785/V1";"2019-02-12 00:00:00";"2019-02-15 11:46:23"
"cc259ec4-f427-4372-aca3-cd53d05c4b43";"IT00155400351";"CDD S.P.A.";"IT00545350779";"DI LEO PIETRO S.P.A.";"00786/V1";"2019-02-12 00:00:00";"2019-02-15 11:46:33"
"cc55fc5e-d8b0-4011-a250-2530b8bd933d";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00245/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:19"
"cc7dd3d0-8913-451b-a581-3de39bc4f61b";"IT00155400351";"CDD S.P.A.";"IT05754810728";"APULIA DISTRIBUZIONE S.R.L.";"00721/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:58"
"cc83dcd4-e9df-441a-9ceb-84f114d68d64";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00343/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:38"
"cc84db6b-f4f1-4671-9403-d44f4d76ffca";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00390/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:36"
"cc9fdb64-7df8-4cea-b8da-68bce85a5084";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00175/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:47"
"ccb77a2b-517a-45a3-92d7-b73a2466c36a";"IT00155400351";"CDD S.P.A.";"IT02503180982";"MORATO PANE S.P.A. (LINEA PANDESTE)";"00649/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:26"
"ccdc86f8-4c03-4b5f-98e0-f21dabb10a93";"IT00155400351";"CDD S.P.A.";"IT01220160202";"BOTTOLI SPA INDUSTRIA PANIFICAZIONE";"00290/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:35"
"cd64581c-555e-4245-a126-43768aca57db";"IT00155400351";"CDD S.P.A.";"IT04766841003";"EUROSPIN LAZIO S.P.A.";"00539/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:48"
"cd8bd155-8d65-42f9-9d5f-7db6c6cb6bc1";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00735/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:44"
"ce2039bb-f1a0-42c7-bac3-65c56e1c674c";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"07471/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"ce69ff6b-e0a3-45ce-a6de-4b8e2c975666";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00037/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:04"
